block_day,median_gas,median_gas_ma_7,sum_gas,sum_gas_ma_7
2022-09-14 00:00:00.000 UTC,12.526082809,14.79976496925,1543.2727051213474,1914.7373238568632
2022-09-15 00:00:00.000 UTC,13.12548876,14.15939090625,2298.817505841751,1913.8753087977839
2022-09-16 00:00:00.000 UTC,8.790454929,12.849695223375,1435.6740731069217,1784.2755438358417
2022-09-17 00:00:00.000 UTC,5.905445514,11.08537896075,956.8687971775497,1613.9609030302145
2022-09-18 00:00:00.000 UTC,6.301040859,10.56096626975,1181.4149308606034,1589.2948419598722
2022-09-19 00:00:00.000 UTC,9.301397633,10.575346308,1455.3760458755944,1620.254510579269
2022-09-20 00:00:00.000 UTC,9.875624774,9.9693753875,1629.507859765419,1582.9295914609615
2022-09-21 00:00:00.000 UTC,9.908095915,9.466703899125,1874.9617119516881,1546.986703712609
2022-09-22 00:00:00.000 UTC,9.568609348,9.0970197165,1440.498357408336,1534.1399102484825
2022-09-23 00:00:00.000 UTC,8.022940002,8.45920112175,1329.9210032508042,1413.027847424614
2022-09-24 00:00:00.000 UTC,6.014336403,8.112186306,911.612657648181,1347.5201704922713
2022-09-25 00:00:00.000 UTC,7.286813139,8.284857259125,1108.9111704435425,1366.5254671505204
2022-09-26 00:00:00.000 UTC,9.34023623,8.6647566805,1673.1758581448776,1427.9955830610547
2022-09-27 00:00:00.000 UTC,14.202804959,9.27743259625,2306.7525015834326,1534.4176400245344
2022-09-28 00:00:00.000 UTC,13.879736612,9.777946576,2047.9063772828545,1586.7174547142138
2022-09-29 00:00:00.000 UTC,12.708034469,10.12793889525,1918.9698725631226,1592.218474790643
2022-09-30 00:00:00.000 UTC,13.919710179,10.671826499125,2034.8358220449586,1666.510657870221
2022-10-01 00:00:00.000 UTC,8.508516271,10.73252353275,1203.3301199640932,1650.6867974593822
2022-10-02 00:00:00.000 UTC,5.854194124,10.712505747875,886.4800533041177,1647.5452219163744
2022-10-03 00:00:00.000 UTC,13.370368874,11.47295021475,1903.683226216989,1746.8917288880552
2022-10-04 00:00:00.000 UTC,13.152971624,11.949542139,1884.205776177237,1773.2704686421002
2022-10-05 00:00:00.000 UTC,11.433794275,11.6034158035,2057.144451228791,1742.06946234777
2022-10-06 00:00:00.000 UTC,10.61806552,11.195706917,1655.6595310388911,1693.0386065672747
2022-10-07 00:00:00.000 UTC,8.389120179,10.65584263075,1482.9458735622864,1638.5356066921702
2022-10-08 00:00:00.000 UTC,9.085492279,10.05156539325,2297.000877850652,1671.3062386678819
2022-10-09 00:00:00.000 UTC,27.657375375,12.44517278125,3358.8121155088343,1940.7414881109744
2022-10-10 00:00:00.000 UTC,34.881088666,16.073534599,4064.6119959317134,2338.0079809394238
2022-10-11 00:00:00.000 UTC,26.568078178,17.723248262,3161.3292456082927,2495.213733363337
2022-10-12 00:00:00.000 UTC,18.918612724,18.4439533995,2398.5169018773017,2559.502624075845
2022-10-13 00:00:00.000 UTC,19.116581749,19.40430183375,2859.351455443381,2659.778499602669
2022-10-14 00:00:00.000 UTC,16.816166875,20.179064503125,2229.526934704735,2731.5119250608996
2022-10-15 00:00:00.000 UTC,16.434575754,21.18474645,2061.470861475051,2803.8275485499953
2022-10-16 00:00:00.000 UTC,14.2278487,21.827541002625,1841.8757868704758,2746.936912177473
2022-10-17 00:00:00.000 UTC,20.234955545,20.899738523875,2799.480326694048,2677.0204385756247
2022-10-18 00:00:00.000 UTC,21.780323599,19.2621428905,3023.397925609804,2546.8686797853857
2022-10-19 00:00:00.000 UTC,24.242885805,18.971493843875,3324.602226304458,2567.2778023724063
2022-10-20 00:00:00.000 UTC,26.243291761,19.8870787235,3854.1797356661905,2749.2356565960176
2022-10-21 00:00:00.000 UTC,26.612707799,20.82409447975,3743.1499154871062,2859.710464101483
2022-10-22 00:00:00.000 UTC,18.232098662,21.001085953125,2287.0918812437367,2866.906082418858
2022-10-23 00:00:00.000 UTC,13.278748174,20.606607505625,1820.0222158658066,2836.7250017177025
2022-10-24 00:00:00.000 UTC,15.317659483,20.7428338535,2416.0636917747474,2908.4984898307366
2022-10-25 00:00:00.000 UTC,17.427323479,20.39187984525,2659.2616738743236,2890.971158228271
2022-10-26 00:00:00.000 UTC,16.332662023,19.71092214825,2437.72194073664,2817.7616601191257
2022-10-27 00:00:00.000 UTC,15.466646962,18.613892292875,2049.3701118641743,2658.35764581409
2022-10-28 00:00:00.000 UTC,14.839335028,17.18839770125,2146.374352351039,2444.881972899696
2022-10-29 00:00:00.000 UTC,11.458743767,15.29415219725,1753.1567013828903,2196.132821136669
2022-10-30 00:00:00.000 UTC,8.816025813,14.117143091125,1222.3949302974513,2063.045702268383
2022-10-31 00:00:00.000 UTC,18.504910542,14.770413387125,2552.6781532028454,2154.627694435513
2022-11-01 00:00:00.000 UTC,12.913410204,14.46988222725,1880.3975123331866,2087.669422005318
2022-11-02 00:00:00.000 UTC,13.814059876,14.018224276875,2161.9665899939005,2025.5075365202654
2022-11-03 00:00:00.000 UTC,19.365940625,14.397384102125,3175.3896346102674,2117.7159982544686
2022-11-04 00:00:00.000 UTC,17.145929217,14.607294384,2408.4030950632405,2162.5951211543515
2022-11-05 00:00:00.000 UTC,13.063723346,14.38534292375,1606.5199289261732,2095.1133182262433
2022-11-06 00:00:00.000 UTC,12.309095668,14.491636911375,1580.2807848870057,2073.503828664258
2022-11-07 00:00:00.000 UTC,17.220985393,15.542256858875,2271.842489219864,2204.6847735295596
2022-11-08 00:00:00.000 UTC,23.847287551,16.210053985,5797.709434037122,2610.3136836338444
2022-11-09 00:00:00.000 UTC,37.002048632,19.2211337885,6723.87585216337,3215.748476112617
2022-11-10 00:00:00.000 UTC,28.913777692,21.1085985155,4862.425612959742,3553.3058539833473
2022-11-11 00:00:00.000 UTC,19.433863725,21.117088903,3143.049309896163,3549.2633133940844
2022-11-12 00:00:00.000 UTC,15.283686239,20.88430853075,2108.816758874723,3511.81502137052
2022-11-13 00:00:00.000 UTC,15.713192099,21.215492124875,2082.5007673270175,3571.3126261706257
2022-11-14 00:00:00.000 UTC,18.975533615,22.04879686825,2514.053658636551,3688.034235389319
2022-11-15 00:00:00.000 UTC,18.081730215,22.156389971,2485.0029257530887,3714.679289955972
2022-11-16 00:00:00.000 UTC,16.701855237,21.26321093175,2195.5987453658963,3264.4154538720686
2022-11-17 00:00:00.000 UTC,15.732913781,18.604569075375,2175.774523664406,2695.9027878096977
2022-11-18 00:00:00.000 UTC,13.802237185,16.715626512,1899.4328110135027,2325.528687566418
2022-11-19 00:00:00.000 UTC,12.837196272,15.891043080375,1556.9265639289263,2127.263344320513
2022-11-20 00:00:00.000 UTC,12.763595009,15.576031676625,1627.5632131390657,2067.106651103556
2022-11-21 00:00:00.000 UTC,12.673105951,15.196020908125,1795.5309693818824,2031.235426360414
2022-11-22 00:00:00.000 UTC,13.959334484,14.56899601675,2017.8284381400942,1969.207273798357
2022-11-23 00:00:00.000 UTC,13.632238464,14.012809547875,1736.5354872210603,1875.6488439818534
2022-11-24 00:00:00.000 UTC,12.784668225,13.523161171375,1594.5399354293802,1800.5164927397889
2022-11-25 00:00:00.000 UTC,11.880306139,13.041585216125,1430.779037437191,1707.392056961387
2022-11-26 00:00:00.000 UTC,11.457176053,12.748452574625,1374.307151263663,1641.751349492657
2022-11-27 00:00:00.000 UTC,11.084010154,12.529304309875,1326.929095760038,1613.0016659715461
2022-11-28 00:00:00.000 UTC,13.520377048,12.62390206475,1822.1715696557953,1637.3277105361371
2022-11-29 00:00:00.000 UTC,12.09680068,12.551863905875,1534.0505176478714,1604.6426540693858
2022-11-30 00:00:00.000 UTC,12.8748655,12.416305282875,1713.687471896588,1566.6250332889476
2022-12-01 00:00:00.000 UTC,13.028511285,12.3408393855,1677.4464898111614,1559.2389086127102
2022-12-02 00:00:00.000 UTC,12.906587835,12.35607933675,1624.0108897306645,1562.9227779003709
2022-12-03 00:00:00.000 UTC,12.593070484,12.445174879875,1506.6340080274372,1572.4046492241516
2022-12-04 00:00:00.000 UTC,12.478922992,12.57289324725,1472.297028775919,1584.6533839131835
2022-12-05 00:00:00.000 UTC,13.588974529,12.886013794125,1784.854445551881,1641.8940526371637
2022-12-06 00:00:00.000 UTC,14.80172551,13.046182351875,1936.9218208010589,1656.2378340303217
2022-12-07 00:00:00.000 UTC,15.550515165,13.4778966625,2169.277911149295,1735.6412582179996
2022-12-08 00:00:00.000 UTC,15.252426414,13.77509177675,1971.5347129943439,1767.872163355219
2022-12-09 00:00:00.000 UTC,24.967903432,15.267515795125,3655.137570889278,2015.0835484899835
2022-12-10 00:00:00.000 UTC,15.955719085,15.648657201375,1893.6932509665285,2048.7938436444665
2022-12-11 00:00:00.000 UTC,15.351072815,15.99340749275,1922.2972049575187,2100.751743260727
2022-12-12 00:00:00.000 UTC,18.150990315,16.702415908125,2096.184181000989,2178.7376372888607
2022-12-13 00:00:00.000 UTC,17.073214687,17.137945927875,2347.461470303543,2249.0635153828184
2022-12-14 00:00:00.000 UTC,15.664561705,17.24580045225,2048.6984966711943,2263.0355998665855
2022-12-15 00:00:00.000 UTC,16.862976257,17.40985808875,2194.349754463899,2266.169580280911
2022-12-16 00:00:00.000 UTC,17.766112362,17.72406883225,2450.74516283303,2326.0708865107467
2022-12-17 00:00:00.000 UTC,14.513356711,16.417250492125,1785.561040731222,2092.37382024099
2022-12-18 00:00:00.000 UTC,14.410812849,16.224137212625,1736.5622042962098,2072.7324394072
2022-12-19 00:00:00.000 UTC,14.944621649,16.173330816875,1858.2745446669587,2064.72960687088
2022-12-20 00:00:00.000 UTC,15.447681175,15.835417174375,2036.424587501605,2057.259657683457
2022-12-21 00:00:00.000 UTC,14.692398674,15.53781517275,1922.242780647935,2004.107321476506
2022-12-22 00:00:00.000 UTC,15.44373838,15.510212257125,1869.6046260799226,1981.7205876525973
2022-12-23 00:00:00.000 UTC,13.594785835,15.101688454375,1741.9832449781761,1925.1747739668817
2022-12-24 00:00:00.000 UTC,12.269227945,14.41457790225,1420.3163461127065,1796.3711718768411
2022-12-25 00:00:00.000 UTC,11.775886069,14.072394072,1393.857979292893,1747.4082891970502
2022-12-26 00:00:00.000 UTC,12.232944585,13.800160539,1509.1584533385535,1718.9828203273432
2022-12-27 00:00:00.000 UTC,15.427766562,13.860553653125,1909.4752714377923,1725.3829111736975
2022-12-28 00:00:00.000 UTC,15.924570467,13.920164814625,2039.3603457820411,1725.749880958752
2022-12-29 00:00:00.000 UTC,17.021969033,14.2113611095,2059.187352916427,1742.8679524923136
2022-12-30 00:00:00.000 UTC,17.19164481,14.42984941325,2129.6400531299423,1775.372380873566
2022-12-31 00:00:00.000 UTC,16.797003374,14.830126605625,1977.8610829654185,1804.8571106219713
2023-01-01 00:00:00.000 UTC,15.141422008,15.1891508635,1811.4322432997837,1853.746597770356
2023-01-02 00:00:00.000 UTC,16.528249197,15.7831962545,2070.69511135964,1938.3512392786993
2023-01-03 00:00:00.000 UTC,18.790643755,16.60290865075,2290.1346527369133,2035.9732642034942
2023-01-04 00:00:00.000 UTC,19.344553848,17.0925070615,3192.3762209682573,2196.335882894802
2023-01-05 00:00:00.000 UTC,21.962589265,17.84725941125,2583.4735626277165,2264.3500350005115
2023-01-06 00:00:00.000 UTC,20.021545128,18.222206423125,2534.3824573321517,2323.749423052477
2023-01-07 00:00:00.000 UTC,16.062847852,18.081106803375,1931.2142899926387,2298.946202660314
2023-01-08 00:00:00.000 UTC,20.334055887,18.5232383675,2276.966002172901,2336.3343175612495
2023-01-09 00:00:00.000 UTC,21.444284416,19.3110961685,2792.170736821749,2458.9266292514953
2023-01-10 00:00:00.000 UTC,21.882673281,19.980399179,2597.083244892361,2524.7251459430854
2023-01-11 00:00:00.000 UTC,21.718107914,20.346332198875,2706.3055997024207,2576.746514313774
2023-01-12 00:00:00.000 UTC,21.080605586,20.563338666125,2721.7638447331847,2517.9199672843897
2023-01-13 00:00:00.000 UTC,23.0929162,20.704629533,3064.626127320144,2578.064037870943
2023-01-14 00:00:00.000 UTC,20.967535175,20.822878288875,3011.6262769295536,2637.7195153206185
2023-01-15 00:00:00.000 UTC,18.325809654,21.105748514125,2398.053281489687,2696.0743892577493
2023-01-16 00:00:00.000 UTC,20.857190637,21.171140357875,2879.143362221464,2771.34655926382
2023-01-17 00:00:00.000 UTC,22.964322893,21.3611451675,2798.829126428687,2772.178857964687
2023-01-18 00:00:00.000 UTC,22.066317975,21.38410075425,3325.569321421976,2863.2396175308886
2023-01-19 00:00:00.000 UTC,19.091196454,21.05573682175,2558.162194458757,2844.7216918754307
2023-01-20 00:00:00.000 UTC,20.004169339,20.921182290875,2623.5059831736594,2832.43945918049
2023-01-21 00:00:00.000 UTC,17.45592854,20.216558833375,2210.68677301082,2725.6970398918243
2023-01-22 00:00:00.000 UTC,16.268270303,19.629150724375,1956.0181627835384,2593.746025623572
2023-01-23 00:00:00.000 UTC,17.269474457,19.49710882475,2326.5967595923385,2584.813960386404
2023-01-24 00:00:00.000 UTC,20.30173462,19.427676822625,3065.7900289118074,2608.1447937226967
2023-01-25 00:00:00.000 UTC,19.560652473,19.002218020125,2657.008095506173,2590.417164857383
2023-01-26 00:00:00.000 UTC,20.202024975,18.769181395125,2746.665977213574,2518.054246831333
2023-01-27 00:00:00.000 UTC,18.325253694,18.673438550125,2648.64595302051,2529.364716651552
2023-01-28 00:00:00.000 UTC,15.652133656,18.12943408975,1952.83109289734,2445.5303553670124
2023-01-29 00:00:00.000 UTC,18.64344354,18.27787346475,2396.5231889379575,2468.7599073579045
2023-01-30 00:00:00.000 UTC,18.558041656,18.564094883875,2298.524237343395,2511.5731666778865
2023-01-31 00:00:00.000 UTC,22.564986686,19.2260339125,3109.765040535412,2609.4692017957705
2023-02-01 00:00:00.000 UTC,20.749274694,19.28197642175,3242.64356649554,2631.575893993737
2023-02-02 00:00:00.000 UTC,27.304378391,20.2499421615,3446.325351874122,2730.2405510397307
2023-02-03 00:00:00.000 UTC,28.768295825,21.32072601775,3538.4090559522733,2829.208435882068
2023-02-04 00:00:00.000 UTC,23.395131555,21.954460750375,2804.182240748007,2848.650471848005
2023-02-05 00:00:00.000 UTC,19.850509765,22.479257764,2496.966069157582,2916.667343880535
2023-02-06 00:00:00.000 UTC,22.356273012,22.943361448,3031.788349056014,2996.075488895292
2023-02-07 00:00:00.000 UTC,30.270351452,24.4074001725,3931.030684732457,3200.138794818925
2023-02-08 00:00:00.000 UTC,33.448398401,25.767826636875,4118.789207557221,3326.266815696651
2023-02-09 00:00:00.000 UTC,32.545761198,27.242387449875,4280.595381825712,3456.0107926129226
2023-02-10 00:00:00.000 UTC,24.702146542,26.91710846875,3130.6851132723236,3416.555762787698
2023-02-11 00:00:00.000 UTC,18.053827429,25.57779991925,2236.00976379419,3253.7558512679375
2023-02-12 00:00:00.000 UTC,17.126776046,24.794255480625,2176.614078621942,3175.3098310021796
2023-02-13 00:00:00.000 UTC,24.137421976,25.330119507,3067.7371827993866,3246.6562202074056
2023-02-14 00:00:00.000 UTC,23.809062338,25.51171817275,6270.725255417314,3651.523333502568
2023-02-15 00:00:00.000 UTC,38.086623382,26.488752164,4611.643924864252,3736.5999885190427
2023-02-16 00:00:00.000 UTC,38.944762297,27.175797651,4795.605241233649,3821.2019927285965
2023-02-17 00:00:00.000 UTC,30.336297012,26.89961462775,4237.42199382554,3815.805319228575
2023-02-18 00:00:00.000 UTC,25.55110251,27.00573412375,3218.3003030479254,3826.7572179505255
2023-02-19 00:00:00.000 UTC,23.815214061,27.72590745275,3108.9299153344627,3935.8722368930594
2023-02-20 00:00:00.000 UTC,29.193431616,29.234239399,3951.0555967070754,4157.677426653701
2023-02-21 00:00:00.000 UTC,30.782023187,30.064814550375,3910.256993279651,4262.992402963735
2023-02-22 00:00:00.000 UTC,32.900590262,31.201255540875,4272.322327618524,4013.1920369888862
2023-02-23 00:00:00.000 UTC,35.763471368,30.910861539125,4427.872986129094,3990.220669646991
2023-02-24 00:00:00.000 UTC,29.679976302,29.75276328975,3646.266880413898,3846.5533745445223
2023-02-25 00:00:00.000 UTC,21.833878741,28.689961005875,2568.073633940766,3637.8848295589255
2023-02-26 00:00:00.000 UTC,21.182340275,28.1438657265,2549.804025570649,3554.322794874266
2023-02-27 00:00:00.000 UTC,22.659493125,27.9994006095,2877.474593637835,3525.3908796621877
2023-02-28 00:00:00.000 UTC,23.547142799,27.293614507375,3018.624715839178,3408.8370195537004
2023-03-01 00:00:00.000 UTC,27.796699325,26.920449024625,3779.8036144647585,3392.530347201839
2023-03-02 00:00:00.000 UTC,25.469774587,25.99159706525,3443.4772086881853,3288.924707335547
2023-03-03 00:00:00.000 UTC,26.977889261,24.893399301875,3728.394834968286,3201.4899384404457
2023-03-04 00:00:00.000 UTC,23.319383791,24.098325238,2828.275836292228,3099.241057925237
2023-03-05 00:00:00.000 UTC,25.018280665,24.4963754785,3115.2100683920194,3167.6331122316433
2023-03-06 00:00:00.000 UTC,35.020349752,26.226126663125,4026.691975295998,3352.2441059473117
2023-03-07 00:00:00.000 UTC,31.526884422,27.33455057525,3943.1815983355787,3485.4574815345295
2023-03-08 00:00:00.000 UTC,30.866634173,28.249486997,3923.9550214028777,3598.623769729992
2023-03-09 00:00:00.000 UTC,32.952427178,28.893952978625,4263.123340126715,3659.0387354377367
2023-03-10 00:00:00.000 UTC,31.85466911,29.692064794,3932.054636455942,3720.110913908706
2023-03-11 00:00:00.000 UTC,62.441642707,34.12503397475,11346.36117049156,4672.356705849115
2023-03-12 00:00:00.000 UTC,21.412050291,33.88661728725,3480.8956393597305,4753.934181232554
2023-03-13 00:00:00.000 UTC,26.665482911,34.092517568,4028.7649015649877,4868.1285353791745
2023-03-14 00:00:00.000 UTC,27.831604449,33.193924405125,3815.007702837561,4841.66800132187
2023-03-15 00:00:00.000 UTC,26.154657548,32.522396045875,3470.212190031593,4782.546825283872
2023-03-16 00:00:00.000 UTC,24.700449527,31.751622965125,3124.7896246352284,4682.651150687916
2023-03-17 00:00:00.000 UTC,23.920626509,30.6226478815,3113.7744359693806,4538.982537668249
2023-03-18 00:00:00.000 UTC,17.283091857,28.801200724875,2271.338730223897,4331.393049389244
2023-03-19 00:00:00.000 UTC,16.990622866,23.11982324475,2329.952664574547,3204.3419861496172
2023-03-20 00:00:00.000 UTC,19.806818683,22.91916929375,2718.1907717036866,3109.003877692612
2023-03-21 00:00:00.000 UTC,17.418567624,21.763304882875,2425.631800497882,2908.612240059224
2023-03-22 00:00:00.000 UTC,17.553029938,20.478483069,2536.672213837164,2748.8203039341743
2023-03-23 00:00:00.000 UTC,21.312932211,19.873267401875,2789.337609550172,2663.7109813739967
2023-03-24 00:00:00.000 UTC,22.134088598,19.55247228575,2841.020783026245,2628.2398761728737
2023-03-25 00:00:00.000 UTC,17.0492553,18.693550884625,2135.6557323271563,2505.9750382175953
2023-03-26 00:00:00.000 UTC,17.997351211,18.782833303875,2284.3182572942887,2507.597479101394
2023-03-27 00:00:00.000 UTC,23.542479141,19.60181533825,3370.8420441014596,2637.7086515422584
2023-03-28 00:00:00.000 UTC,27.156996392,20.520587551875,3555.3800566571595,2742.3573121614427
2023-03-29 00:00:00.000 UTC,29.683421104,22.053694236875,3658.590614593926,2896.477163923448
2023-03-30 00:00:00.000 UTC,31.880089667,23.844576703,3944.001849868042,3072.393368427308
2023-03-31 00:00:00.000 UTC,26.602107068,24.505723560125,3315.87846013902,3138.210974750914
2023-04-01 00:00:00.000 UTC,21.71337203,24.453133989125,2601.7258685807974,3108.299110445233
2023-04-02 00:00:00.000 UTC,20.223874338,24.849961368875,2472.4915968895157,3150.403593515528
2023-04-03 00:00:00.000 UTC,25.35073355,25.76913416125,3509.596866437781,3303.563419658464
2023-04-04 00:00:00.000 UTC,28.814334703,26.4281161065,3598.7568067344746,3332.052764987591
2023-04-05 00:00:00.000 UTC,35.139128521,27.425882622625,4065.7835115270127,3395.853196846323
2023-04-06 00:00:00.000 UTC,29.674540346,27.424772527875,3403.0287849073648,3363.907968135503
2023-04-07 00:00:00.000 UTC,23.516918742,26.37937616225,2872.963392146584,3230.0281609203207
2023-04-08 00:00:00.000 UTC,21.29988794,25.71659877125,2611.0680243635184,3141.926856448383
2023-04-09 00:00:00.000 UTC,21.229111551,25.656066211375,2460.7491199346523,3124.304762867615
2023-04-10 00:00:00.000 UTC,23.558482493,26.07289223075,2928.1814294910823,3181.265991942811
2023-04-11 00:00:00.000 UTC,24.830004222,26.00780106475,3438.570792518249,3172.38773270287
2023-04-12 00:00:00.000 UTC,23.524342089,25.346551988,2786.0366776331166,3070.7977165652005
2023-04-13 00:00:00.000 UTC,31.568030839,24.90016477775,3494.653756580191,2999.406497196848
2023-04-14 00:00:00.000 UTC,28.867011841,24.799223714625,3653.4422124075613,3030.7081756343723
2023-04-15 00:00:00.000 UTC,24.681165455,24.94475455375,2853.075707318047,3028.2222150308053
2023-04-16 00:00:00.000 UTC,25.625390893,25.485442422875,3129.2462978305875,3092.994499214189
2023-04-17 00:00:00.000 UTC,32.935136438,26.94869553375,4183.919844275133,3308.3908397567493
2023-04-18 00:00:00.000 UTC,49.365608278,30.174586256875,6368.508635297049,3738.431740482495
2023-04-19 00:00:00.000 UTC,72.528198919,36.136860594,8768.994755915755,4404.734735907183
2023-04-20 00:00:00.000 UTC,61.495484649,40.883253414,8112.438239749216,5070.5349311716955
2023-04-21 00:00:00.000 UTC,39.82509909,41.915386945375,4912.825040423068,5247.8063416520545
2023-04-22 00:00:00.000 UTC,36.120706035,42.822098719625,4574.129915046347,5362.892304481902
2023-04-23 00:00:00.000 UTC,41.532132904,44.92846965075,5067.454063825267,5639.689599045304
2023-04-24 00:00:00.000 UTC,42.846923609,47.08116124025,5397.773494587561,5923.255498639926
2023-04-25 00:00:00.000 UTC,38.128879717,47.730379150125,4683.301459259994,5985.6782005130335
2023-04-26 00:00:00.000 UTC,38.933169306,46.426324278625,4946.584512004857,5807.9376851015095
2023-04-27 00:00:00.000 UTC,36.736037242,41.952304069,4563.562312572538,5282.258629683607
2023-04-28 00:00:00.000 UTC,37.481831637,38.9505974425,4658.31740605951,4850.493525472394
2023-04-29 00:00:00.000 UTC,35.588176135,38.420982073125,4310.365856505166,4775.186127482656
