block_day,deposit_apr,var_borrow_apr,stab_borrow_apr,deposit_apy,var_borrow_apy,stab_borrow_apy
2022-10-02T00:00:00+00:00,0.009547049753507649,0.021264828264341014,0.058353104352454686,0.009592768207845371,0.02149253590800709,0.060089251702234364
2022-10-01T00:00:00+00:00,0.009393489376198745,0.02109201916091128,0.058122692214548376,0.009437746664365568,0.02131602795036541,0.05984502240960641
2022-09-30T00:00:00+00:00,0.009434728190849957,0.021137826215994637,0.05818376828799285,0.009479375538846589,0.021362812501406994,0.05990975555871865
2022-09-29T00:00:00+00:00,0.010159576830934946,0.021940677594973503,0.059254236793298005,0.01021136054829261,0.02218314430149619,0.06104496306193269
2022-09-28T00:00:00+00:00,0.01014302829299328,0.02192403786506186,0.05923205048674914,0.010194643165593362,0.02216613559157717,0.06102142265430261
2022-09-27T00:00:00+00:00,0.010692459540665427,0.022504094110651903,0.060005458814202536,0.01074982817262534,0.022759221437084965,0.06184234286898289
2022-09-26T00:00:00+00:00,0.011360304871943219,0.02320643476633462,0.06094191302177949,0.011425078182409633,0.02347779913238021,0.06283717533165974
2022-09-25T00:00:00+00:00,0.010581221486161871,0.022392009595045025,0.059856012793393365,0.010637400581416727,0.022644592389439964,0.061683666613478794
2022-09-24T00:00:00+00:00,0.010411102999180858,0.022211107402576057,0.05961480987010141,0.010465487099245952,0.02245961047301259,0.06142761629124982
2022-09-23T00:00:00+00:00,0.009954848469729062,0.02172398186292462,0.05896530915056616,0.010004562801446154,0.021961665574521182,0.06073844212581534
2022-09-22T00:00:00+00:00,0.009365310652775868,0.02107415706940674,0.05809887609254232,0.009409302398061599,0.021297785272957975,0.05981978131186543
2022-09-21T00:00:00+00:00,0.009198476062758185,0.020928754097355527,0.0579050054631407,0.009240912058042793,0.021149296335356886,0.05961433329999925
2022-09-20T00:00:00+00:00,0.010787150309516881,0.021731521101497325,0.0589753614686631,0.010845541382446084,0.021969370416369084,0.060749105059626815
2022-09-19T00:00:00+00:00,0.013542853179807827,0.023380143892764764,0.06117352519035302,0.013634972998312189,0.02365560200920092,0.06308336986392638
2022-09-18T00:00:00+00:00,0.008163513364699206,0.01968547813424776,0.05624730417899702,0.008196925697653857,0.019880514847492228,0.057859264354096836
2022-09-17T00:00:00+00:00,0.006776551511474359,0.017963301249747207,0.053951068332996274,0.006799564288992519,0.01812561176141948,0.05543295674884954
2022-09-16T00:00:00+00:00,0.0074898916500516395,0.018816902303089595,0.05508920307078613,0.0075180110475292295,0.01899505588196317,0.05663486549556281
2022-09-15T00:00:00+00:00,0.19674076547391486,0.340562194876566,0.3792238161215237,0.21742839957370458,0.4057376643834964,0.4611500247496642
2022-09-14T00:00:00+00:00,0.3548696181997204,0.7599898557054293,0.7999898557054294,0.4259947155546353,1.138254509721827,1.2255183294821625
2022-09-13T00:00:00+00:00,0.11508762076655339,0.305788427254149,0.34578842725414904,0.12197174105356015,0.3576950228812021,0.4131036072982031
2022-09-12T00:00:00+00:00,0.07860950054273737,0.18202177604937583,0.2220217760493758,0.08178180426574698,0.1996403163920396,0.24859856613645598
2022-09-11T00:00:00+00:00,0.05683707357052702,0.10420856868766788,0.14420856868766788,0.05848334138031513,0.10983190677120037,0.1551250059279632
2022-09-10T00:00:00+00:00,0.0453611052328241,0.06160185250464773,0.10159791509078946,0.046405654216123915,0.06353881504056651,0.10693829886869045
2022-09-09T00:00:00+00:00,0.03734311315540789,0.030852782407256064,0.070750043818741,0.038049128030972185,0.03133366223527948,0.07331291105454635
2022-09-08T00:00:00+00:00,0.03907365779119263,0.032292225769148454,0.07225949307025897,0.03984707364285091,0.03281927760086515,0.07493424577450332
2022-09-07T00:00:00+00:00,0.06692967999740561,0.1299163550831157,0.16989049567434877,0.06922028788158034,0.13873312979820415,0.1851750618759278
2022-09-06T00:00:00+00:00,0.09412320361938838,0.23395200418834095,0.2739520041883409,0.09869510063759494,0.2635838429236357,0.31515167738671807
2022-09-05T00:00:00+00:00,0.0380845680097801,0.053303650149138,0.09322032999141218,0.03881908000214637,0.054749871406764045,0.09770356549181165
2022-09-04T00:00:00+00:00,0.03069081025558671,0.029634217522076855,0.0695122900294358,0.031166628430858715,0.030077680653723946,0.07198523577179071
2022-09-03T00:00:00+00:00,0.030530637342564206,0.029513006392581562,0.06935067519010875,0.031001476695102042,0.029952831341417036,0.07181200104955984
2022-09-02T00:00:00+00:00,0.04071271434629197,0.05777231924069996,0.09768393282687231,0.041552839344396394,0.05947374640430578,0.10261422969847603
2022-09-01T00:00:00+00:00,0.04875650024420573,0.0832773478560103,0.1232773478560103,0.04996465343389379,0.0868432002630576,0.13119811254334324
2022-08-31T00:00:00+00:00,0.03528626156389243,0.049439520479614286,0.08939429846109112,0.03591620933294315,0.05068204550629744,0.09351174119090971
2022-08-30T00:00:00+00:00,0.026735138039526478,0.029350765290539826,0.06913435372071977,0.02709572813418131,0.02978574421373151,0.07158017017899442
2022-08-29T00:00:00+00:00,0.025594823352576422,0.028522455056662257,0.06802994007554967,0.025925183313023074,0.02893311531325129,0.07039735569817963
