time,TVL,ETH($) per $ 1 LDO/month,"LDO APR,%","CRV APR,%","Fee APR,%","Total APR,%",Liquidity utilization,Detailed APR,fee to LP,volume_last24h
2022-08-15T00:00:00+00:00,1.4635187887839084e+09,59.947539466425866,5.694514121117624,0.0013098963621347558,0.10833166249660627,5.804155679976366,1.4839953766658391,5.69% / 0.11% / 0.00%,0.0002,2.171855116218909e+07
2022-08-15T00:00:00+00:00,1.4635187887839084e+09,59.947539466425866,5.694514121117624,0.0013098963621347558,0.10833166249660627,5.804155679976366,1.4839953766658391,5.69% / 0.11% / 0.00%,0.0002,2.171855116218909e+07
2022-08-16T00:00:00+00:00,1.4734327206363282e+09,62.62590335741744,5.305266772246343,0.001239611902265004,0.12994190169145325,5.436448285840061,1.780026050567853,5.31% / 0.13% / 0.00%,0.0002,2.62274862649173e+07
2022-08-16T00:00:00+00:00,1.4734327206363282e+09,62.62590335741744,5.305266772246343,0.001239611902265004,0.12994190169145325,5.436448285840061,1.780026050567853,5.31% / 0.13% / 0.00%,0.0002,2.62274862649173e+07
2022-08-17T00:00:00+00:00,1.4443217642595446e+09,64.14738079049833,5.20160550028713,0.0011625625827614238,0.046726670395898985,5.249494733265791,0.6400913752862875,5.20% / 0.05% / 0.00%,0.0002,9.244979044408089e+06
2022-08-17T00:00:00+00:00,1.4443217642595446e+09,64.14738079049833,5.20160550028713,0.0011625625827614238,0.046726670395898985,5.249494733265791,0.6400913752862875,5.20% / 0.05% / 0.00%,0.0002,9.244979044408089e+06
2022-08-18T00:00:00+00:00,1.4522981902252696e+09,70.62259118876938,4.691337048568659,0.0010888653530481943,0.03675998727495,4.729185901196657,0.5035614695198631,4.69% / 0.04% / 0.00%,0.0002,7.313214108508744e+06
2022-08-18T00:00:00+00:00,1.4522981902252696e+09,70.62259118876938,4.691337048568659,0.0010888653530481943,0.03675998727495,4.729185901196657,0.5035614695198631,4.69% / 0.04% / 0.00%,0.0002,7.313214108508744e+06
2022-08-19T00:00:00+00:00,1.284570196664805e+09,74.69563623590943,4.404123777053543,0.0011539481942259568,0.036442035118621444,4.44171976036639,0.49920596052906085,4.40% / 0.04% / 0.00%,0.0002,6.412650988930586e+06
2022-08-19T00:00:00+00:00,1.284570196664805e+09,74.69563623590943,4.404123777053543,0.0011539481942259568,0.036442035118621444,4.44171976036639,0.49920596052906085,4.40% / 0.04% / 0.00%,0.0002,6.412650988930586e+06
2022-08-20T00:00:00+00:00,1.2587650225835729e+09,73.43145309893175,4.494410032790851,0.0011211841783777784,0.021705475550700598,4.51723669251993,0.29733528151644656,4.49% / 0.02% / 0.00%,0.0002,3.7427525235294285e+06
2022-08-20T00:00:00+00:00,1.2587650225835729e+09,73.43145309893175,4.494410032790851,0.0011211841783777784,0.021705475550700598,4.51723669251993,0.29733528151644656,4.49% / 0.02% / 0.00%,0.0002,3.7427525235294285e+06
2022-08-21T00:00:00+00:00,1.2918315772852664e+09,64.51119211140086,5.1092629154493965,0.001119756844974559,0.014401517719363755,5.1247841900137345,0.19728106464881856,5.11% / 0.01% / 0.00%,0.0002,2.548539089137999e+06
2022-08-21T00:00:00+00:00,1.2918315772852664e+09,64.51119211140086,5.1092629154493965,0.001119756844974559,0.014401517719363755,5.1247841900137345,0.19728106464881856,5.11% / 0.01% / 0.00%,0.0002,2.548539089137999e+06
2022-08-22T00:00:00+00:00,1.3086689135374992e+09,67.49933633502586,5.0667691914404696,0.0012007685627207258,0.0893656311141515,5.1573355911173415,1.2241867275911165,5.07% / 0.09% / 0.00%,0.0002,1.6020551147636928e+07
2022-08-22T00:00:00+00:00,1.3086689135374992e+09,67.49933633502586,5.0667691914404696,0.0012007685627207258,0.0893656311141515,5.1573355911173415,1.2241867275911165,5.07% / 0.09% / 0.00%,0.0002,1.6020551147636928e+07
2022-08-23T00:00:00+00:00,1.3439472254891686e+09,68.81129065975225,4.843239794797953,0.0012431245042259665,0.1573583413314309,5.0018412606336105,2.1555937168689163,4.84% / 0.16% / 0.00%,0.0002,2.8970041950678643e+07
2022-08-23T00:00:00+00:00,1.3439472254891686e+09,68.81129065975225,4.843239794797953,0.0012431245042259665,0.1573583413314309,5.0018412606336105,2.1555937168689163,4.84% / 0.16% / 0.00%,0.0002,2.8970041950678643e+07
2022-08-24T00:00:00+00:00,1.3405106341270282e+09,68.78510763726648,4.946416062731016,0.0012520903780222647,0.05463378109118466,5.002301934200223,0.7484079601532145,4.95% / 0.05% / 0.00%,0.0002,1.0032488292507013e+07
2022-08-24T00:00:00+00:00,1.3405106341270282e+09,68.78510763726648,4.946416062731016,0.0012520903780222647,0.05463378109118466,5.002301934200223,0.7484079601532145,4.95% / 0.05% / 0.00%,0.0002,1.0032488292507013e+07
2022-08-25T00:00:00+00:00,1.3678817255745459e+09,76.50847405082054,4.4471918162050965,0.0011995833566197627,0.06515776464646385,4.51354916420818,0.8925721184447103,4.45% / 0.07% / 0.00%,0.0002,1.2209330895778783e+07
2022-08-25T00:00:00+00:00,1.3678817255745459e+09,76.50847405082054,4.4471918162050965,0.0011995833566197627,0.06515776464646385,4.51354916420818,0.8925721184447103,4.45% / 0.07% / 0.00%,0.0002,1.2209330895778783e+07
2022-08-26T00:00:00+00:00,1.2106560902180347e+09,73.68306475840822,4.3715240391199535,0.001185684048668395,0.1337690920291817,4.506478815197804,1.8324533154682423,4.37% / 0.13% / 0.00%,0.0002,2.2184707664118573e+07
2022-08-26T00:00:00+00:00,1.2106560902180347e+09,73.68306475840822,4.3715240391199535,0.001185684048668395,0.1337690920291817,4.506478815197804,1.8324533154682423,4.37% / 0.13% / 0.00%,0.0002,2.2184707664118573e+07
2022-08-27T00:00:00+00:00,1.2020430204642787e+09,78.1333962362496,4.099202917597112,0.0011827534135318177,0.027633290665737484,4.128018961676381,0.3785382282977737,4.10% / 0.03% / 0.00%,0.0002,4.550192353042526e+06
2022-08-27T00:00:00+00:00,1.2020430204642787e+09,78.1333962362496,4.099202917597112,0.0011827534135318177,0.027633290665737484,4.128018961676381,0.3785382282977737,4.10% / 0.03% / 0.00%,0.0002,4.550192353042526e+06
2022-08-28T00:00:00+00:00,1.1610037644886465e+09,75.9564086166399,4.217903717688373,0.001169769420337373,0.009886499850914112,4.228959986959625,0.13543150480704264,4.22% / 0.01% / 0.00%,0.0002,1.572364869113387e+06
2022-08-28T00:00:00+00:00,1.1610037644886465e+09,75.9564086166399,4.217903717688373,0.001169769420337373,0.009886499850914112,4.228959986959625,0.13543150480704264,4.22% / 0.01% / 0.00%,0.0002,1.572364869113387e+06
2022-08-29T00:00:00+00:00,1.2418468404120493e+09,73.3458694648888,4.604624567618656,0.0012013584459421819,0.13896695272441503,4.7447928787890135,1.9036568866358223,4.60% / 0.14% / 0.00%,0.0002,2.3640502898973346e+07
2022-08-29T00:00:00+00:00,1.2418468404120493e+09,73.3458694648888,4.604624567618656,0.0012013584459421819,0.13896695272441503,4.7447928787890135,1.9036568866358223,4.60% / 0.14% / 0.00%,0.0002,2.3640502898973346e+07
2022-08-30T00:00:00+00:00,1.2247674747557056e+09,74.79733340753587,4.445327888029419,0.0011957141421708019,0.04458981977504437,4.491113421946634,0.6108194489732105,4.45% / 0.04% / 0.00%,0.0002,7.481117940505906e+06
2022-08-30T00:00:00+00:00,1.2247674747557056e+09,74.79733340753587,4.445327888029419,0.0011957141421708019,0.04458981977504437,4.491113421946634,0.6108194489732105,4.45% / 0.04% / 0.00%,0.0002,7.481117940505906e+06
2022-08-31T00:00:00+00:00,1.2461743805233662e+09,67.35435556651466,4.83271056240719,0.00125679900262833,0.05074861206948562,4.884715973479303,0.6951864667052824,4.83% / 0.05% / 0.00%,0.0002,8.66323564494683e+06
2022-08-31T00:00:00+00:00,1.2461743805233662e+09,67.35435556651466,4.83271056240719,0.00125679900262833,0.05074861206948562,4.884715973479303,0.6951864667052824,4.83% / 0.05% / 0.00%,0.0002,8.66323564494683e+06
2022-09-01T00:00:00+00:00,1.2526906444880576e+09,64.39015190679768,5.050378351566274,0.0011638532488419217,0.06254235548269849,5.114084560297815,0.856744595653404,5.05% / 0.06% / 0.00%,0.0002,1.0732359396907229e+07
2022-09-01T00:00:00+00:00,1.2526906444880576e+09,64.39015190679768,5.050378351566274,0.0011638532488419217,0.06254235548269849,5.114084560297815,0.856744595653404,5.05% / 0.06% / 0.00%,0.0002,1.0732359396907229e+07
2022-09-02T00:00:00+00:00,1.1856177605409353e+09,55.70690422813692,5.643940129582557,0.0011532888026415272,0.16218776175542624,5.807281180140625,2.2217501610332357,5.64% / 0.16% / 0.00%,0.0002,2.6341464504056875e+07
2022-09-02T00:00:00+00:00,1.1856177605409353e+09,55.70690422813692,5.643940129582557,0.0011532888026415272,0.16218776175542624,5.807281180140625,2.2217501610332357,5.64% / 0.16% / 0.00%,0.0002,2.6341464504056875e+07
2022-09-03T00:00:00+00:00,1.1673243658298311e+09,60.46799630413076,5.21126140563952,0.001147526244457536,0.021006474017710337,5.233415405901687,0.2877599180508265,5.21% / 0.02% / 0.00%,0.0002,3.359091638499252e+06
2022-09-03T00:00:00+00:00,1.1673243658298311e+09,60.46799630413076,5.21126140563952,0.001147526244457536,0.021006474017710337,5.233415405901687,0.2877599180508265,5.21% / 0.02% / 0.00%,0.0002,3.359091638499252e+06
2022-09-04T00:00:00+00:00,1.1759300734329753e+09,58.69231574389669,5.328318009322603,0.001150578832789469,0.08907779711709024,5.4185463852724824,1.2202437961245238,5.33% / 0.09% / 0.00%,0.0002,1.4349213767828438e+07
2022-09-04T00:00:00+00:00,1.1759300734329753e+09,58.69231574389669,5.328318009322603,0.001150578832789469,0.08907779711709024,5.4185463852724824,1.2202437961245238,5.33% / 0.09% / 0.00%,0.0002,1.4349213767828438e+07
2022-09-05T00:00:00+00:00,1.213055725636594e+09,61.28472814447982,5.090022470735234,0.00117886214165128,0.10510991970939848,5.196311252586283,1.4398619138273763,5.09% / 0.11% / 0.00%,0.0002,1.746632738694363e+07
2022-09-05T00:00:00+00:00,1.213055725636594e+09,61.28472814447982,5.090022470735234,0.00117886214165128,0.10510991970939848,5.196311252586283,1.4398619138273763,5.09% / 0.11% / 0.00%,0.0002,1.746632738694363e+07
2022-09-06T00:00:00+00:00,1.0781649660172398e+09,53.401292734146615,5.219043617355193,0.0011543924649518708,0.5011627903769246,5.721360800197069,6.865243703793487,5.22% / 0.50% / 0.00%,0.0002,7.401865244600575e+07
2022-09-06T00:00:00+00:00,1.0781649660172398e+09,53.401292734146615,5.219043617355193,0.0011543924649518708,0.5011627903769246,5.721360800197069,6.865243703793487,5.22% / 0.50% / 0.00%,0.0002,7.401865244600575e+07
2022-09-07T00:00:00+00:00,1.1199525785575705e+09,52.91257400136185,5.323053744721515,0.001250761174861307,0.14646304626502898,5.470767552161406,2.0063430995209446,5.32% / 0.15% / 0.00%,0.0002,2.2470091277796704e+07
2022-09-07T00:00:00+00:00,1.1199525785575705e+09,52.91257400136185,5.323053744721515,0.001250761174861307,0.14646304626502898,5.470767552161406,2.0063430995209446,5.32% / 0.15% / 0.00%,0.0002,2.2470091277796704e+07
2022-09-08T00:00:00+00:00,1.1266019591892562e+09,57.84840488515989,5.075698093903916,0.0012041991928951746,0.1344934768095202,5.211395769906331,1.8423763946509613,5.08% / 0.13% / 0.00%,0.0002,2.0756248557778113e+07
2022-09-08T00:00:00+00:00,1.1266019591892562e+09,57.84840488515989,5.075698093903916,0.0012041991928951746,0.1344934768095202,5.211395769906331,1.8423763946509613,5.08% / 0.13% / 0.00%,0.0002,2.0756248557778113e+07
2022-09-09T00:00:00+00:00,1.170236694088018e+09,60.09149410545521,5.3542906620677915,0.00127119832816778,0.2477649129445369,5.603326773340497,3.39403990334982,5.35% / 0.25% / 0.00%,0.0002,3.9718300360989094e+07
2022-09-09T00:00:00+00:00,1.170236694088018e+09,60.09149410545521,5.3542906620677915,0.00127119832816778,0.2477649129445369,5.603326773340497,3.39403990334982,5.35% / 0.25% / 0.00%,0.0002,3.9718300360989094e+07
2022-09-10T00:00:00+00:00,1.205405915633881e+09,62.229550736370555,5.324239361080903,0.0012890422354820217,0.11132875517626803,5.436857158492653,1.525051440770795,5.32% / 0.11% / 0.00%,0.0002,1.8383060283510897e+07
2022-09-10T00:00:00+00:00,1.205405915633881e+09,62.229550736370555,5.324239361080903,0.0012890422354820217,0.11132875517626803,5.436857158492653,1.525051440770795,5.32% / 0.11% / 0.00%,0.0002,1.8383060283510897e+07
2022-09-11T00:00:00+00:00,1.1914214279987736e+09,64.78884353393173,5.284615249741557,0.0012572315369908688,0.1687203109780657,5.454592792256614,2.3112371366858318,5.28% / 0.17% / 0.00%,0.0002,2.75365744983403e+07
2022-09-11T00:00:00+00:00,1.1914214279987736e+09,64.78884353393173,5.284615249741557,0.0012572315369908688,0.1687203109780657,5.454592792256614,2.3112371366858318,5.28% / 0.17% / 0.00%,0.0002,2.75365744983403e+07
2022-09-12T00:00:00+00:00,1.1030499930976143e+09,60.99649398380927,5.487396161093616,0.001303299566675282,0.0866679808964428,5.575367441556734,1.1872326150197643,5.49% / 0.09% / 0.00%,0.0002,1.3095769278028136e+07
2022-09-12T00:00:00+00:00,1.1030499930976143e+09,60.99649398380927,5.487396161093616,0.001303299566675282,0.0866679808964428,5.575367441556734,1.1872326150197643,5.49% / 0.09% / 0.00%,0.0002,1.3095769278028136e+07
2022-09-13T00:00:00+00:00,8.98101326837452e+08,51.983970336179006,6.163884396094994,0.0014532765039692046,0.27081712336641633,6.43615479596538,3.7098236077591276,6.16% / 0.27% / 0.00%,0.0002,3.3317975044613756e+07
2022-09-13T00:00:00+00:00,8.98101326837452e+08,51.983970336179006,6.163884396094994,0.0014532765039692046,0.27081712336641633,6.43615479596538,3.7098236077591276,6.16% / 0.27% / 0.00%,0.0002,3.3317975044613756e+07
2022-09-14T00:00:00+00:00,8.731965370306149e+08,51.66918196628771,6.374520468485378,0.0015341189482867296,0.4156035302769968,6.791658117710662,5.693199044890368,6.37% / 0.42% / 0.00%,0.0002,4.971281690624273e+07
2022-09-14T00:00:00+00:00,8.731965370306149e+08,51.66918196628771,6.374520468485378,0.0015341189482867296,0.4156035302769968,6.791658117710662,5.693199044890368,6.37% / 0.42% / 0.00%,0.0002,4.971281690624273e+07
2022-09-15T00:00:00+00:00,8.504811333729184e+08,73.20184122840305,6.07984730903937,0.0017731594597475663,1.0505633424348824,7.132183810934,14.39127866349154,6.08% / 1.05% / 0.00%,0.0002,1.2239510988411783e+08
2022-09-15T00:00:00+00:00,8.504811333729184e+08,73.20184122840305,6.07984730903937,0.0017731594597475663,1.0505633424348824,7.132183810934,14.39127866349154,6.08% / 1.05% / 0.00%,0.0002,1.2239510988411783e+08
2022-09-16T00:00:00+00:00,9.2746608870436e+08,77.89170956629671,5.8375471035738284,0.0016536709288039945,0.3725007092359561,6.211701483738588,5.102749441588441,5.84% / 0.37% / 0.00%,0.0002,4.7326270662283875e+07
