time,TotalPooledEther,UsersDeposits,RestakedRewards,stETHrebasing,total_rewards,protocolAPR,CL_rewards,CL_APR,EL_rewards,EL_APR,RewardsOnDeposits,RewardsOnRestakedRewards,protocolAPR_withoutRestakedRewards,RestakedRewardsEffect,RestakedRewardsEffect_percent,APRbyLayers,APRbyBase,RestakedRewardsEffect_percent_counter,protocolAPR_ma_7,protocolAPR_ma_10,protocolAPR_ma_14,Lido_gross_deposits
2022-09-18 00:00:00.000 UTC,4.319925286497583e+06,4.1712800412155516e+06,539.7945168255962,148105.45076520476,611.7251743287399,0.0516860070075462,499.6012897879999,0.04221241310413159,112.12388454073995,0.009473593903414602,611.6460228054458,0.07915152329411825,0.051679319321050174,6.6876864960264694e-06,0.0001293906587725003,5.169% / 4.221% / 0.947%%,5.169% / 5.168% / 0.001%,1.3E-2,0.04868474407501633,0.04689403182161599,0.045482891854618554,2529.566456274595
2022-09-19 00:00:00.000 UTC,4.323201636740044e+06,4.1739457042582445e+06,746.3259768395443,148509.60650496004,704.698140472948,0.05949637395737609,498.166680459,0.04205930087143622,206.53146001394805,0.017437073085939878,704.5721588378343,0.12598163511378035,0.059485737558549405,1.0636398826681613e-05,0.00017877390031032238,5.950% / 4.206% / 1.744%%,5.950% / 5.949% / 0.001%,1.8E-2,0.0510874158037868,0.048576486783116574,0.04665193097858898,2665.6630426929332
2022-09-20 00:00:00.000 UTC,4.331077852415421e+06,4.181117221793139e+06,900.4418604711483,149060.18876181042,650.373646477604,0.05481000089433541,496.25776284599993,0.04182194123750797,154.11588363160408,0.012988059656827424,650.2336127179847,0.14003375961929102,0.054798199600522936,1.1801293812471212e-05,0.00021531278270223262,5.481% / 4.182% / 1.299%%,5.481% / 5.480% / 0.001%,2.2E-2,0.052816449676640516,0.049780459766541336,0.0475125392835723,7171.517534894403
2022-09-21 00:00:00.000 UTC,4.336257616619352e+06,4.1856466123505863e+06,1105.6924652474365,149505.3118035188,700.7099990532882,0.058981539444108486,495.45939427699994,0.041704782072448494,205.25060477628827,0.017276757371659998,700.524946365699,0.18505268758927446,0.05896596282552587,1.557661858262569e-05,0.00026409311675200083,5.898% / 4.170% / 1.728%%,5.898% / 5.897% / 0.002%,2.6E-2,0.05513673528135044,0.05140811228209343,0.048884597968569414,4529.390557447448
2022-09-22 00:00:00.000 UTC,4.344373579580652e+06,4.193061865312819e+06,1304.695773327915,150007.01849450488,698.2991747444786,0.05866880324926784,499.295866664,0.0419491988877143,199.00330808047852,0.016719604361553547,698.0819624506701,0.21721229380857165,0.05865055378572891,1.8249463538948586e-05,0.0003110590727649849,5.867% / 4.195% / 1.672%%,5.867% / 5.865% / 0.002%,3.1E-2,0.05696286876297278,0.05300722542142193,0.05006407398294626,7415.252962232567
2022-09-23 00:00:00.000 UTC,4.347047429950998e+06,4.195037416508408e+06,1461.8469850931333,150548.1664574962,661.8998552212183,0.055576446093312595,504.748643456,0.04238123872127081,157.15121176521833,0.013195207372041783,661.6692829639547,0.23057225726359712,0.05555708608510993,1.9360008202662197e-05,0.00034834915802562895,5.558% / 4.238% / 1.320%%,5.558% / 5.556% / 0.002%,3.5E-2,0.056132847965877815,0.054294193652317246,0.05098583267944213,1975.5511955893598
2022-09-24 00:00:00.000 UTC,4.353531328783635e+06,4.200859415485822e+06,1638.4818675477766,151033.43143026528,676.9701357976434,0.056757165828223675,500.335253343,0.04194809998558554,176.63488245464333,0.014809065842638153,676.7061967500892,0.26393904755415665,0.05673503718251478,2.2128645708904015e-05,0.00038988285242918315,5.676% / 4.195% / 1.481%%,5.676% / 5.674% / 0.002%,3.9E-2,0.05656804806773863,0.05569595621402571,0.051984896591451835,5821.998977413401
2022-09-25 00:00:00.000 UTC,4.357959537034573e+06,4.204610653600959e+06,1761.600380434432,151587.28305317904,627.3562164976555,0.0525440902045318,504.23770361100003,0.04223232461292008,123.11851288665552,0.010311765591611722,627.0934839378816,0.26273255977383697,0.05252208509330888,2.2005111222924534e-05,0.00041879326746867236,5.254% / 4.223% / 1.031%%,5.254% / 5.252% / 0.002%,4.2E-2,0.05669063138159371,0.05636177834668774,0.052687687728305004,3751.238115137443
2022-09-26 00:00:00.000 UTC,4.376230222147276e+06,4.222253982497161e+06,1942.278151192644,152033.96149892246,687.4161652762119,0.05733402668260569,506.73839451799995,0.04226457581299649,180.67777075821186,0.0150694508696092,687.1000925096525,0.3160727665593101,0.057307664596075066,2.63620865306171e-05,0.0004597982743572932,5.733% / 4.226% / 1.507%%,5.733% / 5.731% / 0.003%,4.6E-2,0.05638172462805508,0.05595652184765058,0.05373457021592092,17643.328896202147
2022-09-27 00:00:00.000 UTC,4.38089166948442e+06,4.226228013669025e+06,2170.844583391886,152492.81123200225,733.4215644652418,0.06110602389337748,504.855132266,0.042062698002933434,228.5664321992418,0.019043325890444038,733.0450285035373,0.3765359617044738,0.061074652283123,3.137161025447304e-05,0.0005133963602215824,6.111% / 4.206% / 1.904%%,6.111% / 6.107% / 0.003%,5.1E-2,0.057281156485061095,0.056696047725468525,0.055048803080850785,3974.0311718638986
2022-09-28 00:00:00.000 UTC,4.383175656738854e+06,4.227778579358995e+06,2413.5508580055416,152983.52652185355,744.2718335256556,0.061977716731294014,501.565558912,0.04176684745029995,242.70627461365558,0.02021086928099407,743.8471866379732,0.42464688768239356,0.06194235512908085,3.536160221317551e-05,0.0005705534840285685,6.198% / 4.177% / 2.021%%,6.198% / 6.194% / 0.004%,5.7E-2,0.05770918181180188,0.057725218697843306,0.05642295854657614,1550.5656899698079
2022-09-29 00:00:00.000 UTC,4.385713881176733e+06,4.229572531963347e+06,2637.8165286674216,153503.53268471872,726.11124855988,0.0604304368467479,501.84557789800004,0.04176597947233679,224.26567066187997,0.01866445737441109,725.6586840379429,0.45256452193711266,0.06039277227149687,3.766457525102502e-05,0.000623271603125139,6.043% / 4.177% / 1.866%%,6.043% / 6.039% / 0.004%,6.2E-2,0.05796084375429903,0.05781862498678049,0.05746185625863588,1793.9526043524966
2022-09-30 00:00:00.000 UTC,4.389224298373188e+06,4.232356837911239e+06,2885.4738201497307,153981.98664179957,749.356752477309,0.06231516005130856,501.69946099500004,0.041720425026136466,247.65729148230895,0.020594735025172103,748.84621514979,0.5105373275187549,0.062272704685194455,4.245536611410186e-05,0.0006813007633960225,6.232% / 4.172% / 2.059%%,6.232% / 6.227% / 0.004%,6.8E-2,0.05892351717686988,0.0585691409024778,0.05752818257137383,2784.3059478914365
2022-10-01 00:00:00.000 UTC,4.392932069927809e+06,4.235315252713376e+06,3108.4698320793864,154508.3473823533,724.9649677966557,0.060235899174768674,501.9689558669999,0.04170760348098574,222.99601192965585,0.01852829569378294,724.4332768003727,0.5316909962831448,0.06019172202598647,4.41771487822112e-05,0.0007334023296312959,6.024% / 4.171% / 1.853%%,6.024% / 6.019% / 0.004%,7.3E-2,0.05942047908351917,0.05869457687554382,0.057994263575628875,2958.414802136831
2022-10-02 00:00:00.000 UTC,4.397258677947913e+06,4.238916895765657e+06,3294.977812623483,155046.80436963297,686.6115079870966,0.056993053802385105,500.1035274430001,0.04151172375464631,186.50798054409663,0.01548133004773881,686.078208436737,0.5332995503595956,0.056948786600899456,4.4267201485652085e-05,0.0007767122224954287,5.699% / 4.151% / 1.548%%,5.699% / 5.695% / 0.004%,7.8E-2,0.06005604531178393,0.05852700193085555,0.05837333834668879,3601.6430522808805
2022-10-03 00:00:00.000 UTC,4.400349286101284e+06,4.241320892411039e+06,3496.644784628082,155531.7489056177,703.7915538655994,0.05837807420704624,502.124581861,0.04165021012267126,201.6669720045994,0.01672786408437498,703.2118094962066,0.5797443693929041,0.05832998559383166,4.808861321458729e-05,0.0008237444257587891,5.838% / 4.165% / 1.673%%,5.838% / 5.833% / 0.005%,8.2E-2,0.06020519495813258,0.05880716474222891,0.058293459793093805,2403.9966453826055
2022-10-04 00:00:00.000 UTC,4.402519822523437e+06,4.242787637279324e+06,3683.9660528669374,156048.21919124626,686.6836226308551,0.05693092418982012,499.362354392,0.04140066750423125,187.32126823885517,0.015530256685588873,686.0879000189703,0.5957226118848175,0.05688153457612082,4.93896136993034e-05,0.0008675357795813688,5.693% / 4.140% / 1.553%%,5.693% / 5.688% / 0.005%,8.7E-2,0.05960875214333866,0.05882454057838856,0.05844495431419986,1466.7448682850227
2022-10-05 00:00:00.000 UTC,4.405336681804922e+06,4.244917812938174e+06,3897.0224685814455,156521.8463981666,712.1200295505083,0.05900203084578803,499.06361383599994,0.041349443233816,213.05641571450838,0.01765258761197203,711.4668714669037,0.6531580836046337,0.05894791405115112,5.411679463691176e-05,0.0009172022362815837,5.900% / 4.135% / 1.765%%,5.900% / 5.895% / 0.005%,9.2E-2,0.059183654159694954,0.05947033464251419,0.0584464179857484,2130.1756588499993
2022-10-06 00:00:00.000 UTC,4.407509977023873e+06,4.24637898812757e+06,4160.927131283421,156970.06176501882,766.0345538389752,0.06343777180511904,502.12989113699996,0.04158298250495652,263.9046627019752,0.021854789300162533,765.2846693485068,0.7498844904683296,0.0633756714717227,6.21003333963543e-05,0.0009789173173850843,6.344% / 4.158% / 2.185%%,6.344% / 6.338% / 0.006%,9.8E-2,0.05961327343946227,0.06008070915476552,0.058787058596880624,1461.1751893954352
2022-10-07 00:00:00.000 UTC,4.413424109764539e+06,4.251527086314376e+06,4345.230659695105,157551.7927904669,685.5163582146838,0.056693729069629065,501.212829803,0.04145141693347372,184.3035284116839,0.015242312136155348,684.8164484252015,0.6999097894823247,0.05663584497174781,5.788409788124305e-05,0.0010209964811126115,5.669% / 4.145% / 1.524%%,5.669% / 5.664% / 0.006%,1.02E-1,0.05881021187065091,0.05963947967239068,0.05886686452376038,5148.098186806776
2022-10-08 00:00:00.000 UTC,4.415598318229652e+06,4.25301577842127e+06,4623.522180329148,157959.0176280529,779.882510917043,0.06446626164103812,501.590990283,0.041462265871751135,278.291520634043,0.023003995769287,779.035608717797,0.8469021992460096,0.06439625543113253,7.000620990559869e-05,0.001085935621572229,6.447% / 4.146% / 2.300%%,6.447% / 6.440% / 0.007%,1.09E-1,0.05941454936583226,0.05988833416336509,0.05941751422467569,1488.692106893286
2022-10-09 00:00:00.000 UTC,4.420600147851606e+06,4.257237429996084e+06,4760.0185244721415,158602.69933104934,639.9267706569937,0.05283745724057814,503.43042651400003,0.04156723058675931,136.4963441429936,0.011270226653818835,639.2120674410893,0.7147032159041501,0.05277844564371796,5.901159686016726e-05,0.001116851565954001,5.284% / 4.157% / 1.127%%,5.284% / 5.278% / 0.006%,1.12E-1,0.05882089271414555,0.059129036202748106,0.05943846901296472,4221.651574814692
2022-10-10 00:00:00.000 UTC,4.422477444823657e+06,4.258475095733687e+06,4924.843605797061,159077.5054841731,668.2151101319199,0.05514974767901298,503.390028807,0.04154625157661632,164.82508132491984,0.013603496102396657,667.443225026311,0.7718851056089302,0.05508604174335534,6.370593565763083e-05,0.001155144644149911,5.515% / 4.155% / 1.360%%,5.515% / 5.509% / 0.006%,1.16E-1,0.05835970321014079,0.05841249496551855,0.059282449084136664,1237.6657376028597
2022-10-11 00:00:00.000 UTC,4.42422530490423e+06,4.259554740704126e+06,5131.901523318751,159538.66267678526,709.2165667736899,0.058510593162027134,502.158649252,0.04142824886739072,207.05791752168992,0.017082344294636415,708.3631325393078,0.853434234382064,0.05844018456524881,7.040859677832261e-05,0.001203347855034517,5.851% / 4.143% / 1.708%%,5.851% / 5.844% / 0.007%,1.2E-1,0.05858537020617037,0.05823996436424439,0.059097061174754495,1079.6449704384431
2022-10-12 00:00:00.000 UTC,4.427063305539733e+06,4.2616835247728545e+06,5288.336687655807,160091.44407922207,660.5099850370553,0.05445735195086233,504.0748207,0.041559674406568915,156.43516433705534,0.012897677544293419,659.6913719081563,0.818613128899063,0.054389859400739024,6.749255012329898e-05,0.0012393652593353875,5.446% / 4.156% / 1.290%%,5.446% / 5.439% / 0.007%,1.24E-1,0.05793613036403812,0.05798639417909211,0.05855989226186652,2128.784068728797
2022-10-13 00:00:00.000 UTC,4.429469151724296e+06,4.263428860972376e+06,5489.314111291637,160550.97664062883,702.690017620831,0.057903520184074554,501.71259398500007,0.04134244771368109,200.97742363583097,0.016561072470393463,701.7864429746587,0.903574646172317,0.05782906323798103,7.445694609353131e-05,0.0012858794397444856,5.790% / 4.134% / 1.656%%,5.790% / 5.783% / 0.007%,1.29E-1,0.057145522989603195,0.05793893877679494,0.0583793982145327,1745.336199521087
2022-10-14 00:00:00.000 UTC,4.4317182386936005e+06,4.264975257924059e+06,5827.3880527109,160915.59271683014,839.1057358222621,0.06910944628677708,501.03179440299994,0.04126539529530291,338.0739414192622,0.02784405099147417,837.9608000466654,1.144935775596697,0.06901514842405555,9.429786272152201e-05,0.0013644713970102276,6.911% / 4.127% / 2.784%%,6.911% / 6.902% / 0.009%,1.36E-1,0.0589191968777672,0.05915679098649064,0.05886470437420903,1546.396951683797
2022-10-15 00:00:00.000 UTC,4.433503921472627e+06,4.265921834967265e+06,5997.659925243896,161584.42658011772,672.6032172889956,0.05537384846361844,502.331344756,0.041355763766875935,170.2718725329955,0.014018084696742516,671.6589004855663,0.9443168034293273,0.05529610507162946,7.774339198897504e-05,0.0014039730693461512,5.537% / 4.136% / 1.402%%,5.537% / 5.530% / 0.008%,1.4E-1,0.05762028070956438,0.05879397274827368,0.0585174150376983,946.5770432054996
2022-10-16 00:00:00.000 UTC,4.436029741230461e+06,4.267775051507806e+06,6169.5580868474735,162085.1316358075,674.8453266365772,0.055526801800482764,502.94716503300003,0.04138288648761966,171.8981616035772,0.014143915312863102,673.871168610997,0.9741580255802124,0.05544664731548641,8.015448499634057e-05,0.0014435278531680835,5.553% / 4.138% / 1.414%%,5.553% / 5.545% / 0.008%,1.44E-1,0.05800447278955075,0.05800287574781006,0.05841268275184813,1853.2165405414999
2022-10-17 00:00:00.000 UTC,4.438717459514734e+06,4.269787924465435e+06,6357.370814880208,162572.16423441953,689.3132771077347,0.056682892848924304,501.500549075,0.04123887183222219,187.8127280327347,0.015444021016702114,688.2884709312394,1.0248061764951972,0.05659862205272416,8.427079620013495e-05,0.0014867059877261403,5.668% / 4.124% / 1.544%%,5.668% / 5.660% / 0.008%,1.49E-1,0.058223493528109516,0.05800179212573957,0.05829159836912513,2012.8729576282203
2022-10-18 00:00:00.000 UTC,4.4442179275258705e+06,4.274599079199458e+06,6658.128854918452,162960.7194714945,805.5733233202437,0.06616108116362782,504.8152832820001,0.04146006820608538,300.7580400382437,0.024701012957542446,804.320511183972,1.2528121362716649,0.06605818872288882,0.00010289244073900014,0.0015551807638168624,6.616% / 4.146% / 2.470%%,6.616% / 6.606% / 0.010%,1.56E-1,0.05931642038548105,0.05817127407799855,0.05895089529582569,4811.154734022915
2022-10-19 00:00:00.000 UTC,4.446375197685605e+06,4.275950776035866e+06,6910.329988259172,163514.0916614801,753.9605348777194,0.06189212178351714,501.75940153700003,0.0411890975049368,252.2011333407193,0.02070302427858034,752.744031244949,1.2165036327704064,0.06179225980466471,9.986197885241858e-05,0.0016134844948717433,6.189% / 4.119% / 2.070%%,6.189% / 6.179% / 0.010%,1.61E-1,0.060378530361574596,0.05907674053229245,0.059157330362806335,1351.6968364082277
2022-10-20 00:00:00.000 UTC,4.4487997477480415e+06,4.277621365563425e+06,7270.985174187578,163907.39701042886,863.0204148564063,0.07080616554657036,502.3652289280001,0.04121635473737327,360.6551859284063,0.029589810809197096,861.5559653141997,1.4644495422065729,0.07068601536827204,0.00012015017829830893,0.0016968886448071282,7.081% / 4.122% / 2.959%%,7.081% / 7.069% / 0.012%,1.7E-1,0.06222176541335971,0.06064238231904819,0.05968364420148143,1670.5895275594667
2022-10-21 00:00:00.000 UTC,4.453294705625318e+06,4.28125330302584e+06,7540.645171924541,164500.75742755304,771.7527820839625,0.06325423850903492,502.09278434699996,0.041152422734376755,269.6599977369626,0.02210181577465817,770.3958705698092,1.3569115141533528,0.06314302361413017,0.00011121489490474424,0.0017582204374946174,6.325% / 4.115% / 2.210%%,6.325% / 6.314% / 0.011%,1.76E-1,0.061385307159396545,0.061116746853748974,0.06015225201858184,3631.937462414615
